pathogen_cat,vaccine_coverage_cat,endemic_time,prop_susceptible
Measles,75% lower,1484,0.0934160545511261
Measles,75% lower,1589,0.09579348316125245
Measles,75% lower,1407,0.09167789507413913
Measles,75% lower,1603,0.0961136870755668
Measles,75% lower,1365,0.09071694850774858
Measles,75% lower,1519,0.0942031446039795
Measles,75% lower,1477,0.09326235783373822
Measles,75% lower,1407,0.0916701253450834
Measles,75% lower,1449,0.09262242898986683
Measles,75% lower,1470,0.09313189945044145
Measles,75% lower,1365,0.09072379455731018
Measles,75% lower,1484,0.09343297061414864
Measles,75% lower,1351,0.0903875577714739
Measles,75% lower,1456,0.09280030647834536
Measles,75% lower,1519,0.09421419858564034
Measles,75% lower,1547,0.09485827996871224
Measles,75% lower,1519,0.09421200236994828
Measles,75% lower,1407,0.09166842695061428
Measles,75% lower,1484,0.09343375949150004
Measles,75% lower,1344,0.09026357929254325
Measles,75% lower,1120,0.08518181411769697
Measles,75% lower,1498,0.0937617285720377
Measles,75% lower,1442,0.09247321662217592
Measles,75% lower,1477,0.09324478840544839
Measles,75% lower,1463,0.09295929740018759
Measles,75% lower,1358,0.09057778364639998
Measles,75% lower,1442,0.09248613228290228
Measles,75% lower,1421,0.09198520184186482
Measles,75% lower,1449,0.09262472141391741
Measles,75% lower,1393,0.09135628107753464
Measles,75% lower,1449,0.09261945321325861
Measles,75% lower,1421,0.0919936507152671
Measles,75% lower,1554,0.09503152102955219
Measles,75% lower,1533,0.09452018012168355
Measles,75% lower,1554,0.09503229275441184
Measles,75% lower,1372,0.09088119631398697
Measles,75% lower,1526,0.09438510958709732
Measles,75% lower,1512,0.09407094863005873
Measles,75% lower,1407,0.09167647959158483
Measles,75% lower,1400,0.0915361444853636
Measles,75% lower,1400,0.09153486261771648
Measles,75% lower,1435,0.09230144989419059
Measles,75% lower,1386,0.09121388227628088
Measles,75% lower,1337,0.09009014898475132
Measles,75% lower,1498,0.09376613588166031
Measles,75% lower,1428,0.09216540055993179
Measles,75% lower,1512,0.09407078690706709
Measles,75% lower,1428,0.09216580611129345
Measles,75% lower,1204,0.08709797635045756
Measles,75% lower,1379,0.09103630547925319
Measles,75% lower,1267,0.08850278695324398
Measles,75% lower,1505,0.09388846482621493
Measles,75% lower,1526,0.09438071803273783
Measles,75% lower,1477,0.09325415848716428
Measles,75% lower,1442,0.09249088570950967
Measles,75% lower,1330,0.08994659608242137
Measles,75% lower,1498,0.09375027990057364
Measles,75% lower,1393,0.09135398629825435
Measles,75% lower,1491,0.09357268800772757
Measles,75% lower,1386,0.09121445703367617
Measles,75% lower,1407,0.09167077106944238
Measles,75% lower,1344,0.09025653166391147
Measles,75% lower,1498,0.09375520429427947
Measles,75% lower,1442,0.09249552451762902
Measles,75% lower,1428,0.09215956867282284
Measles,75% lower,1281,0.08881089790298817
Measles,75% lower,1505,0.09389560502007532
Measles,75% lower,1554,0.09502242641674322
Measles,75% lower,1365,0.09072278797382509
Measles,75% lower,1512,0.09407534359992326
Measles,75% lower,1519,0.09421272548667442
Measles,75% lower,1484,0.09345324254837337
Measles,75% lower,1246,0.08803712963096787
Measles,75% lower,1218,0.0874072559100849
Measles,75% lower,1463,0.09294241992970217
Measles,75% lower,1519,0.0942012121436852
Measles,75% lower,1309,0.08944515989550504
Measles,75% lower,1470,0.09311974883837831
Measles,75% lower,1400,0.09152195198862595
Measles,75% lower,1498,0.0937530112515189
Measles,75% lower,1470,0.0931119662899845
Measles,75% lower,1379,0.09103763530253481
Measles,75% lower,1379,0.0910340140861934
Measles,75% lower,1526,0.09438459900993629
Measles,75% lower,1498,0.09375254319090157
Measles,75% lower,1456,0.09281098359928164
Measles,75% lower,1421,0.09199774501922604
Measles,75% lower,1470,0.09312029475398016
Measles,75% lower,1568,0.0953461143413126
Measles,75% lower,1442,0.09248424894076689
Measles,75% lower,1414,0.09184487310081532
Measles,75% lower,1505,0.09389418738822916
Measles,75% lower,1526,0.09439966814258254
Measles,75% lower,1337,0.09009137442098077
Measles,75% lower,1561,0.09516592706659659
Measles,75% lower,1344,0.09025610289930396
Measles,75% lower,1204,0.08709130489248057
Measles,75% lower,1386,0.0912257875123367
Measles,75% lower,1323,0.08977080034441547
Measles,75% lower,1323,0.08976306604282319
Measles,75% lower,1533,0.09451125649407305
Measles,75% lower,1365,0.09071164251442591
Measles,75% lower,1505,0.0938984641557394
Measles,75% lower,1295,0.08913259033642434
Measles,75% lower,1526,0.09439998529895938
Measles,75% lower,1274,0.08868312147525503
Measles,75% lower,1477,0.09324956978284622
Measles,75% lower,1519,0.09422253555615386
Measles,75% lower,1470,0.09313498614864772
Measles,75% lower,1323,0.0897633257065938
Measles,75% lower,1414,0.09185653598579749
Measles,75% lower,1463,0.09294429267121003
Measles,75% lower,1561,0.09515477075607628
Measles,75% lower,1421,0.09198658038393476
Measles,75% lower,1498,0.09374635459454374
Measles,75% lower,1351,0.09040292113512756
Measles,75% lower,1512,0.09407964616401296
Measles,75% lower,1421,0.09199840312014135
Measles,75% lower,1477,0.0932561391624126
Measles,75% lower,1603,0.09611246906921253
Measles,75% lower,1449,0.0926275467096472
Measles,75% lower,1365,0.09071423851383664
Measles,75% lower,1498,0.09376347885576954
Measles,75% lower,1421,0.091981036313628
Measles,75% lower,1372,0.09090752298013345
Measles,75% lower,1547,0.09484289142682588
Measles,75% lower,1400,0.09153345156639402
Measles,75% lower,1365,0.0907184838905026
Measles,75% lower,1470,0.09312415643576731
Measles,75% lower,1498,0.09375384795522881
Measles,75% lower,1358,0.0905854972493759
Measles,75% lower,1505,0.09390138593378979
Measles,75% lower,1519,0.09420561950982194
Measles,75% lower,1456,0.09280534411884404
Measles,75% lower,1540,0.09469817706450018
Measles,75% lower,1533,0.09451444863894894
Measles,75% lower,1526,0.09438522224118197
Measles,75% lower,1582,0.09566574778295452
Measles,75% lower,1428,0.09216725635106546
Measles,75% lower,1652,0.0972379133197862
Measles,75% lower,1407,0.09167716764753303
Measles,75% lower,1330,0.08995173305164801
Measles,75% lower,1589,0.095784495283944407
Measles,75% lower,1393,0.09134991329212054
Measles,75% lower,1407,0.09168899898339858
Measles,75% lower,1407,0.09165617641127441
Measles,75% lower,1463,0.09294234781549816
Measles,75% lower,1596,0.09597175020648864
Measles,75% lower,1365,0.09071757943890395
Measles,75% lower,1610,0.09627926180046102
Measles,75% lower,1554,0.095034748674703
Measles,75% lower,1568,0.0953461752663248
Measles,75% lower,1442,0.09250115017432049
Measles,75% lower,1379,0.09103445651552111
Measles,75% lower,1358,0.09057983006041852
Measles,75% lower,1512,0.09406483229669109
Measles,75% lower,1295,0.0891103395925913
Measles,75% lower,1302,0.08931606972599215
Measles,75% lower,1393,0.09135773144349485
Measles,75% lower,1463,0.09294273725526207
Measles,75% lower,1561,0.09515858848299409
Measles,75% lower,1302,0.08932167946329223
Measles,75% lower,1351,0.09039584654024789
Measles,75% lower,1421,0.09198329369037085
Measles,75% lower,1526,0.0943841785386493
Measles,75% lower,1253,0.08817705352881595
Measles,75% lower,1400,0.09153684877857596
Measles,75% lower,1582,0.09567473365033465
Measles,75% lower,1540,0.09471886530951501
Measles,75% lower,1456,0.09281217819688121
Measles,75% lower,1477,0.09327086307233884
Measles,75% lower,1351,0.09040624504783067
Measles,75% lower,1407,0.09166034544387146
Measles,75% lower,1554,0.09502313686209024
Measles,75% lower,1435,0.09230492421791012
Measles,75% lower,1463,0.09294616819293662
Measles,75% lower,1449,0.09262435529669963
Measles,75% lower,1330,0.08995061440073134
Measles,75% lower,1575,0.09547769361333552
Measles,75% lower,1267,0.08849644621211394
Measles,75% lower,1659,0.0973661033345997
Measles,75% lower,1533,0.09451931797194
Measles,75% lower,1554,0.09502294770611922
Measles,75% lower,1484,0.09344629428774968
Measles,75% lower,1463,0.09293519188134862
Measles,75% lower,1631,0.09674350223103005
Measles,75% lower,1358,0.09058402956850282
Measles,75% lower,1533,0.09452456187897536
Measles,75% lower,1491,0.09357241419285559
Measles,75% lower,1267,0.0884967004391376
Measles,75% lower,1435,0.09230396199845999
Measles,75% lower,1400,0.09152453815542988
Measles,75% lower,1512,0.09407986458484484
Measles,75% lower,1435,0.09230729641709497
Measles,75% lower,1337,0.09008262122146092
Measles,75% lower,1365,0.09071263714702754
Measles,75% lower,1393,0.09135879618166194
Measles,75% lower,1428,0.09217450071161941
Measles,75% lower,1302,0.08931048274040627
Measles,75% lower,1596,0.09597273266309159
Measles,75% lower,1428,0.09217910821555614
Measles,75% lower,1386,0.09122590874785927
Measles,75% lower,1393,0.0913534250684841
Measles,75% lower,1449,0.09260598101381567
Measles,75% lower,1421,0.09199846311325083
Measles,75% lower,1491,0.09357897843231816
Measles,75% lower,1379,0.09103698930072672
Measles,75% lower,1225,0.08753944662133654
Measles,75% lower,1554,0.09501713829126138
Measles,75% lower,1708,0.0984140438213093
Measles,75% lower,1323,0.08975917539613537
Measles,75% lower,1596,0.0959739598730858
Measles,75% lower,1533,0.0945506588718605
Measles,75% lower,1302,0.08931908550331112
Measles,75% lower,1463,0.0929335266633907
Measles,75% lower,1477,0.0932710957180003
Measles,75% lower,1302,0.08931187108208953
Measles,75% lower,1127,0.0853203708998954
Measles,75% lower,1505,0.09388970063554272
Measles,75% lower,1617,0.09643559728398053
Measles,75% lower,1295,0.08913363740169918
Measles,75% lower,1421,0.0919809509609923
Measles,75% lower,1470,0.09312526016653762
Measles,75% lower,1428,0.09215581722866027
Measles,75% lower,1526,0.09438671215012595
Measles,75% lower,1463,0.09293323765469419
Measles,75% lower,1337,0.09008376593569743
Measles,75% lower,1204,0.0870818545050292
Measles,75% lower,1463,0.09292242700289058
Measles,75% lower,1414,0.09184444408228977
Measles,75% lower,1491,0.09355403223455026
Measles,75% lower,1526,0.09438301516682254
Measles,75% lower,1533,0.09453533243081842
Measles,75% lower,1666,0.09755449072525306
Measles,75% lower,1617,0.09642346256599549
Measles,75% lower,1414,0.09184670968744674
Measles,75% lower,1582,0.09565182684117353
Measles,75% lower,1456,0.0927904268779278
Measles,75% lower,1302,0.08931297050434563
Measles,75% lower,1526,0.09440155687925596
Measles,75% lower,1386,0.0912169465321563
Measles,75% lower,1645,0.09707025956112522
Measles,75% lower,1484,0.0934598251037241
Measles,75% lower,1484,0.09344833694212723
Measles,75% lower,1337,0.09007486595234733
Measles,75% lower,1316,0.08961992259862075
Measles,75% lower,1393,0.09135785220157408
Measles,75% lower,1190,0.08677708774151491
Measles,75% lower,1575,0.0954659466353511
Measles,75% lower,1379,0.09103626561926653
Measles,75% lower,1589,0.09580803724800144
Measles,75% lower,1470,0.09312566139714357
Measles,75% lower,1491,0.09356834680827153
Measles,75% lower,1428,0.09215856076395364
Measles,75% lower,1589,0.09579049973390967
Measles,75% lower,1267,0.08850338720278225
Measles,75% lower,1386,0.09122766265548372
Measles,75% lower,1547,0.09484029884241671
Measles,75% lower,1505,0.09388811181401835
Measles,75% lower,1379,0.09102032808322878
Measles,75% lower,1442,0.09249081226787023
Measles,75% lower,1337,0.09008767763861306
Measles,75% lower,1225,0.08753999648428082
Measles,75% lower,1512,0.09408294254756407
Measles,75% lower,1365,0.09073034597820329
Measles,75% lower,1351,0.09041065295674655
Measles,75% lower,1330,0.08994763428851765
Measles,75% lower,1715,0.0986541308978834
Measles,75% lower,1526,0.0943910606400081
Measles,75% lower,1358,0.09058518940831349
Measles,75% lower,1400,0.09153909729658374
Measles,75% lower,1491,0.09357874481179176
Measles,75% lower,1386,0.09120938399334882
Measles,75% lower,1386,0.0912117243070685
Measles,75% lower,1449,0.09262607134358491
Measles,75% lower,1477,0.09325768993438169
Measles,75% lower,1421,0.09197789356192362
Measles,75% lower,1659,0.09738141208418112
Measles,75% lower,1386,0.09120752665935732
Measles,75% lower,1512,0.09406604599083411
Measles,75% lower,1498,0.09376005703855445
Measles,75% lower,1442,0.09249121222433392
Measles,75% lower,1386,0.09121998206052677
Measles,75% lower,1414,0.09185736068356223
Measles,75% lower,1596,0.09596598642909913
Measles,75% lower,1533,0.09452812404499043
Measles,75% lower,1610,0.0963017827990097
Measles,75% lower,1491,0.09358020394017322
Measles,75% lower,1617,0.09640946327386055
Measles,75% lower,1449,0.0926246324820835
Measles,75% lower,1470,0.09312824147527561
Measles,75% lower,1519,0.09421293972530526
Measles,75% lower,1421,0.09199226235580388
Measles,75% lower,1330,0.08994907551042601
Measles,75% lower,1372,0.0908972882258606
Measles,75% lower,1624,0.09659927106949079
Measles,75% lower,1505,0.09389532488597528
Measles,75% lower,1526,0.09438735406162353
Measles,75% lower,1414,0.09185115471272645
Measles,75% lower,1568,0.09534673587287301
Measles,75% lower,1253,0.08818431944990597
Measles,75% lower,1519,0.0941987578117138
Measles,75% lower,1267,0.08849850542645903
Measles,75% lower,1407,0.09166185888069285
Measles,75% lower,1470,0.09313181107864142
Measles,75% lower,1603,0.09610492952695868
Measles,75% lower,1428,0.09218535045333613
Measles,75% lower,1316,0.08964147840402764
Measles,75% lower,1638,0.09693087022362425
Measles,75% lower,1414,0.091849402223046675
Measles,75% lower,1435,0.09231251358931775
Measles,75% lower,1589,0.09579713915891074
Measles,75% lower,1477,0.09325555685062663
Measles,75% lower,1505,0.09388681206388039
Measles,75% lower,1533,0.09451684496236122
Measles,75% lower,1561,0.09515769394754706
Measles,75% lower,1512,0.0940796195486579
Measles,75% lower,1365,0.09070649922392479
Measles,75% lower,1477,0.09326668048388456
Measles,75% lower,1323,0.08975716663079651
Measles,75% lower,1407,0.0916781282225581
Measles,75% lower,1400,0.09151694436173771
Measles,75% lower,1519,0.09420771374292222
Measles,75% lower,1421,0.0919931948837418
Measles,75% lower,1288,0.08899868225558102
Measles,75% lower,1575,0.09548726213635102
Measles,75% lower,1414,0.09184856256423218
Measles,75% lower,1568,0.0953322917990593
Measles,75% lower,1358,0.09059496104456946
Measles,75% lower,1253,0.08817650121295365
Measles,75% lower,1407,0.09167599400429673
Measles,75% lower,1596,0.09596635766060772
Measles,75% lower,1491,0.09356657271645177
Measles,75% lower,1393,0.09134449050786429
Measles,75% lower,1512,0.09406487352833005
Measles,75% lower,1295,0.08913115858790871
Measles,75% lower,1610,0.09628549739628921
Measles,75% lower,1414,0.09184973795023803
Measles,75% lower,1407,0.09167472660643174
Measles,75% lower,1526,0.09438893483810919
Measles,75% lower,1456,0.0928082540956348
Measles,75% lower,1547,0.09484537218171411
Measles,75% lower,1498,0.09375119188887351
Measles,75% lower,1561,0.09517262620429334
Measles,75% lower,1617,0.09641971845575584
Measles,75% lower,1288,0.08899809695761364
Measles,75% lower,1253,0.08818751922519034
Measles,75% lower,1617,0.09643854746366348
Measles,75% lower,1428,0.09218654849905643
Measles,75% lower,1498,0.09376133919596623
Measles,75% lower,1407,0.09166979418430021
Measles,75% lower,1337,0.09008233109767776
Measles,75% lower,1645,0.09705674642197434
Measles,75% lower,1316,0.08963546463198042
Measles,75% lower,1666,0.09755622199541422
Measles,75% lower,1533,0.09452210244266428
Measles,75% lower,1435,0.092303473145981
Measles,75% lower,1554,0.09501234512753327
Measles,75% lower,1414,0.0918476952085168
Measles,75% lower,1449,0.09262933558242574
Measles,75% lower,1337,0.09008021768615904
Measles,75% lower,1372,0.09090428084141979
Measles,75% lower,1421,0.0919844459677678
Measles,75% lower,1414,0.09184807106551687
Measles,75% lower,1099,0.0846793939098223
Measles,75% lower,1330,0.08993921124804079
Measles,75% lower,1512,0.09407630255909327
Measles,75% lower,1442,0.09247965216330903
Measles,75% lower,1414,0.0918596482279887
Measles,75% lower,1414,0.09186094725782329
Measles,75% lower,1393,0.09135556147466252
Measles,75% lower,1183,0.08660593273295199
Measles,75% lower,1379,0.09103819527343894
Measles,75% lower,1330,0.08995496637270241
Measles,75% lower,1428,0.09217680549746188
Measles,75% lower,1253,0.08817753556447008
Measles,75% lower,1505,0.09388833505494845
Measles,75% lower,1547,0.09484286055713965
Measles,75% lower,1183,0.08658696512574535
Measles,75% lower,1498,0.09375802171188068
Measles,75% lower,1477,0.09324896164799558
Measles,75% lower,1435,0.09230514736857806
Measles,75% lower,1568,0.09534089677068192
Measles,75% lower,1540,0.09469400728018144
Measles,75% lower,1442,0.09248497507049899
Measles,75% lower,1498,0.09374139385925609
Measles,75% lower,1386,0.09122628520734413
Measles,75% lower,1652,0.09723814791198396
Measles,75% lower,1428,0.0921663114191909
Measles,75% lower,1512,0.09406993207087246
Measles,75% lower,1435,0.09230596176185794
Measles,75% lower,1533,0.09452892810515287
Measles,75% lower,1519,0.09420688067520284
Measles,75% lower,1358,0.09058730820301222
Measles,75% lower,1561,0.09514235827975538
Measles,75% lower,1281,0.08879669786908266
Measles,75% lower,1442,0.09247634173283863
Measles,75% lower,1575,0.09545446161430572
Measles,75% lower,1379,0.09101663634567073
Measles,75% lower,1442,0.09249998649473401
Measles,75% lower,1519,0.09421056489574897
Measles,75% lower,1365,0.09072405633067171
Measles,75% lower,1204,0.08709550932395618
Measles,75% lower,1323,0.08976823679863422
Measles,75% lower,1477,0.09324811730987392
Measles,75% lower,1498,0.09376532866820615
Measles,75% lower,1547,0.0948270693171602
Measles,75% lower,1477,0.09325372344016501
Measles,75% lower,1421,0.09198387985626345
Measles,75% lower,1470,0.09312222389460045
Measles,75% lower,1295,0.08912826569800791
Measles,75% lower,1596,0.09597848798184273
Measles,75% lower,1547,0.09484596600179265
Measles,75% lower,1344,0.09026482280395177
Measles,75% lower,1323,0.08977527789532386
Measles,75% lower,1344,0.09025771854622289
Measles,75% lower,1547,0.09484885900193588
Measles,75% lower,1505,0.09389013988687903
Measles,75% lower,1190,0.08677698893738302
Measles,75% lower,1379,0.09103166840458612
Measles,75% lower,1470,0.09312312808086702
Measles,75% lower,1526,0.09438812015497161
Measles,75% lower,1337,0.0900885091260192
Measles,75% lower,1582,0.09566124044856679
Measles,75% lower,1512,0.0940738930935942
Measles,75% lower,1428,0.09216958490803968
Measles,75% lower,1386,0.09123416613530488
Measles,75% lower,1365,0.09072774829803708
Measles,75% lower,1281,0.08880743004594582
Measles,75% lower,1456,0.09281121660644287
Measles,75% lower,1407,0.091684822229671
Measles,75% lower,1505,0.09390340626855533
Measles,75% lower,1393,0.09135277050642977
Measles,75% lower,1393,0.09134965788441238
Measles,75% lower,1442,0.09247607030862261
Measles,75% lower,1470,0.09312277719415829
Measles,75% lower,1456,0.09281488671454032
Measles,75% lower,1512,0.09407398042906139
Measles,75% lower,1414,0.09185395348545664
Measles,75% lower,1428,0.09218183991188712
Measles,75% lower,1414,0.09185565710564718
Measles,75% lower,1470,0.09312192580735193
Measles,75% lower,1330,0.08994635665652592
Measles,75% lower,1624,0.09650829163556172
Measles,75% lower,1449,0.09262038599034259
Measles,75% lower,1379,0.09102668275833731
Measles,75% lower,1498,0.09375982574352248
Measles,75% lower,1428,0.09216434000760436
Measles,75% lower,1463,0.09294188105498143
Measles,75% lower,1407,0.09166524310140628
Measles,75% lower,1526,0.09439744301614623
Measles,75% lower,1386,0.09122013110490557
Measles,75% lower,1463,0.09294234128104172
Measles,75% lower,1456,0.09279961609715132
Measles,75% lower,1470,0.09310526372282205
Measles,75% lower,1484,0.09344345836968097
Measles,75% lower,1659,0.0973728565849738
Measles,75% lower,1344,0.09026393773963538
Measles,75% lower,1456,0.09278983623900586
Measles,75% lower,1428,0.09216744142711912
Measles,75% lower,1484,0.09343730998619133
Measles,75% lower,1323,0.08977439103529025
Measles,75% lower,1470,0.09312170241561517
Measles,75% lower,1428,0.09217081699500629
Measles,75% lower,1449,0.0926328447865238
Measles,75% lower,1505,0.09388841705612751
Measles,75% lower,1547,0.09483686336716665
Measles,75% lower,1561,0.0951484697111463
Measles,75% lower,1470,0.09311782931906783
Measles,75% lower,1533,0.0945199978236544
Measles,75% lower,1631,0.0967422051023469
Measles,75% lower,1449,0.09262444019961663
Measles,75% lower,1533,0.09452172438385643
Measles,75% lower,1617,0.09641582040289165
Measles,75% lower,1568,0.09533721648486564
Measles,75% lower,1358,0.09058089919550161
Measles,75% lower,1491,0.09356847579551879
Measles,75% lower,1330,0.08995414056467912
Measles,75% lower,1533,0.09451486356790892
Measles,75% lower,1400,0.09153132484755881
Measles,75% lower,1477,0.09325943662940264
Measles,75% lower,1435,0.09229876161107776
Measles,75% lower,1351,0.09040272722250803
Measles,75% lower,1561,0.09517172299992999
Measles,75% lower,1456,0.0928132822718251
Measles,75% lower,1512,0.09406846789776993
Measles,75% lower,1442,0.09250217825459232
Measles,75% lower,1624,0.09660154732125145
Measles,75% lower,1372,0.09090237886419227
Measles,75% lower,1519,0.09420781167894707
Measles,75% lower,1652,0.09713910029473609
Measles,75% lower,1470,0.09312726763505813
Measles,75% lower,1344,0.09025734000674217
Measles,75% lower,1491,0.09356848712349776
Measles,75% lower,1645,0.09704890831665441
Measles,75% lower,1435,0.09230194391547893
Measles,75% lower,1295,0.08914286425584103
Measles,75% lower,1302,0.08932092177250599
Measles,75% lower,1358,0.09058086340539605
Measles,75% lower,1428,0.09217942710594211
Measles,75% lower,1519,0.0942007323291994
Measles,75% lower,1393,0.0913601200161611
Measles,75% lower,1589,0.09578193858543725
Measles,75% lower,1554,0.09503377529126286
Measles,75% lower,1379,0.09102817781061047
Measles,75% lower,1456,0.09279438383582571
Measles,75% lower,1449,0.09261120164736565
Measles,75% lower,1484,0.09344197632129331
Measles,75% lower,1316,0.0896238370177991
Measles,75% lower,1575,0.09545240425625813
Measles,75% lower,1617,0.09641953781137448
Measles,75% lower,1316,0.08963159107234887
Measles,75% lower,1477,0.09326739617057955
Measles,75% lower,1449,0.09261492476802337
Measles,75% lower,1393,0.09136024083227656
Measles,75% lower,1435,0.09230854793032406
Measles,75% lower,1456,0.09281654444572972
Measles,75% lower,1512,0.094076052898089
Measles,75% lower,1442,0.09248556689697668
Measles,75% lower,1407,0.09167857305585778
Measles,75% lower,1456,0.0928044570337848
Measles,75% lower,1239,0.08785852487451767
Measles,75% lower,1456,0.09281307078470849
Measles,75% lower,1505,0.09387030584516404
Measles,75% lower,1484,0.09343957323578361
Measles,75% lower,1575,0.0954587211081155
Measles,75% lower,1491,0.09358797352058543
Measles,75% lower,1512,0.09407102236832508
Measles,75% lower,1589,0.09578901848080872
Measles,75% lower,1372,0.09091269556008395
Measles,75% lower,1414,0.0918468601371288
Measles,75% lower,1414,0.09184382816268671
Measles,75% lower,1554,0.09501920361280719
Measles,75% lower,1456,0.0928014987482701
Measles,75% lower,1456,0.09281791851565864
Measles,75% lower,1582,0.09567099281075472
Measles,75% lower,1386,0.09121935726253055
Measles,75% lower,1442,0.09250529515958568
Measles,75% lower,1337,0.09006800665991271
Measles,75% lower,1673,0.09768907431955678
Measles,75% lower,1463,0.09294233154023096
Measles,75% lower,1358,0.09058226418131995
Measles,75% lower,1540,0.09469151150238561
Measles,75% lower,1631,0.09674323864901847
Measles,75% lower,1533,0.09452250252450492
Measles,75% lower,1428,0.09217418502820297
Measles,75% lower,1435,0.09231106241908693
Measles,75% lower,1456,0.0928138327909953
Measles,75% lower,1386,0.09120341127051476
Measles,75% lower,1603,0.09609961878106837
Measles,75% lower,1365,0.09073664517761917
Measles,75% lower,1414,0.09184487951989471
Measles,75% lower,1568,0.09532434768268792
Measles,75% lower,1610,0.09628913905688091
Measles,75% lower,1407,0.09166942514097338
Measles,75% lower,1638,0.09693385590535107
Measles,75% lower,1309,0.08944940707032789
Measles,75% lower,1589,0.09579679851037032
Measles,75% lower,1505,0.0938922390284876
Measles,75% lower,1491,0.09355248198712113
Measles,75% lower,1365,0.09072735499882054
Measles,75% lower,1463,0.09294714745566099
Measles,75% lower,1484,0.09343715246554986
Measles,75% lower,1309,0.0894439828100473
Measles,75% lower,1155,0.085953772114856
Measles,75% lower,1512,0.09406725425606673
Measles,75% lower,1372,0.09090322318838696
Measles,75% lower,1386,0.09120860233468298
Measles,75% lower,1449,0.09260654045149842
Measles,75% lower,1288,0.08898472567231527
Measles,75% lower,1330,0.08993728060273438
Measles,75% lower,1414,0.09184785165969968
Measles,75% lower,1442,0.09249593267614761
Measles,75% lower,1526,0.09438787576094648
Measles,75% lower,1386,0.09123029719470636
Measles,75% lower,1239,0.08784887201381109
Measles,75% lower,1456,0.09282526465808809
Measles,75% lower,1281,0.08880859494128754
Measles,75% lower,1386,0.09121775167736051
Measles,75% lower,1281,0.08881399864582502
Measles,75% lower,1477,0.09325836605412868
Measles,75% lower,1428,0.09216685877527199
Measles,75% lower,1561,0.09515137463386664
Measles,75% lower,1463,0.09293244708968117
Measles,75% lower,1631,0.09674128176692702
Measles,75% lower,1687,0.09790401011651444
Measles,75% lower,1407,0.09165299548510353
Measles,75% lower,1400,0.09152949781880995
Measles,75% lower,1631,0.09674601673856889
Measles,75% lower,1554,0.09502446511218716
Measles,75% lower,1645,0.09706227328678789
Measles,75% lower,1456,0.0928055069862852
Measles,75% lower,1519,0.09421844618355256
Measles,75% lower,1337,0.09007008129208825
Measles,75% lower,1519,0.09421690371244043
Measles,75% lower,1631,0.0967534979872853
Measles,75% lower,1463,0.09292849456731624
Measles,75% lower,1351,0.09039884864488902
Measles,75% lower,1435,0.09229390830084255
Measles,75% lower,1540,0.0947101549635198
Measles,75% lower,1582,0.09555652708192768
Measles,75% lower,1092,0.08455993523231625
Measles,75% lower,1484,0.09343930512104238
Measles,75% lower,1232,0.08772251057171851
Measles,75% lower,1477,0.0932655883222295
Measles,75% lower,1484,0.09343771009792558
Measles,75% lower,1526,0.09438800114500194
Measles,75% lower,1498,0.09375369385233326
Measles,75% lower,1442,0.09248130768859696
Measles,75% lower,1344,0.09026698018194204
Measles,75% lower,1428,0.09216638801612508
Measles,75% lower,1400,0.09151509685861944
Measles,75% lower,1414,0.09186350817533176
Measles,75% lower,1414,0.09185131017681
Measles,75% lower,1344,0.09027019653256804
Measles,75% lower,1547,0.09483862080416598
Measles,75% lower,1526,0.0943842080758713
Measles,75% lower,1477,0.09325418376642437
Measles,75% lower,1470,0.09312806694021607
Measles,75% lower,1568,0.09534972798083079
Measles,75% lower,1351,0.09040055330818131
Measles,75% lower,1274,0.08867077112538632
Measles,75% lower,1372,0.090905872249083
Measles,75% lower,1442,0.09248046362207132
Measles,75% lower,1477,0.09324827515627893
Measles,75% lower,1281,0.08879923505819506
Measles,75% lower,1407,0.09167537202174154
Measles,75% lower,1365,0.09072095671473067
Measles,75% lower,1386,0.09121912967297893
Measles,75% lower,1239,0.08786123830697717
Measles,75% lower,1449,0.0926176491443536
Measles,75% lower,1386,0.09121325392549996
Measles,75% lower,1302,0.08932319328197669
Measles,75% lower,1393,0.09134766131358588
Measles,75% lower,1393,0.09134780164944198
Measles,75% lower,1498,0.09374114854757747
Measles,75% lower,1533,0.09452015834473194
Measles,75% lower,1498,0.09374594292984877
Measles,75% lower,1512,0.09406970915259247
Measles,75% lower,1589,0.09578837463628756
Measles,75% lower,1533,0.09451608578796669
Measles,75% lower,1344,0.0902545787143769
Measles,75% lower,1428,0.09217344853549546
Measles,75% lower,1477,0.09325800444034152
Measles,75% lower,1330,0.08994855932331405
Measles,75% lower,1575,0.09546945554306743
Measles,75% lower,1498,0.09375234850235321
Measles,75% lower,1505,0.09389030957901326
Measles,75% lower,1386,0.0912084765242534
Measles,75% lower,1330,0.08994072384273377
Measles,75% lower,1372,0.09091678071376412
Measles,75% lower,1365,0.0907214617367171
Measles,75% lower,1463,0.09293984738181116
Measles,75% lower,1484,0.09344459201628401
Measles,75% lower,1568,0.09534362306201104
Measles,75% lower,1526,0.09437799591738787
Measles,75% lower,1561,0.0951624157118791
Measles,75% lower,1491,0.09356845125954989
Measles,75% lower,1456,0.09279436500273307
Measles,75% lower,1484,0.09343294360120163
Measles,75% lower,1400,0.09152983038532231
Measles,75% lower,1498,0.09376013277346647
Measles,75% lower,1323,0.0897696465829868
Measles,75% lower,1484,0.09343884059807919
Measles,75% lower,1456,0.09280084474824968
